,const,stations,cost,station1,station2,betweenness_o,out_degree_o,in_degree_o,eigenvector_o,closeness_o,betweenness_d,out_degree_d,in_degree_d,eigenvector_d,closeness_d,int_in_degree_centrality,int_out_degree_centrality,pct_change,volume_x,volume_y,hyp_time_reduction
243,1.0,"('6', '19')",3989464.634999986,6,19,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.017013232514177693,0.017013232514177693,-0.057197080859420116,27290.56281626724,37746.249739773244,-2.9201971501406114
244,1.0,"('16', '10')",3894050.500195837,16,10,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.03780718336483932,0.03780718336483932,-0.07974565141984682,46452.30165023714,81816.52655640151,-1.772122002740378
245,1.0,"('5', '11')",3821038.8197027,5,11,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.02268431001890359,0.02268431001890359,-0.09700000301790015,42614.75417798321,41048.933057563125,-3.425220851290494
246,1.0,"('5', '9')",3697902.3710025544,5,9,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.017013232514177693,0.017013232514177693,-0.12609999860843676,42614.75417798321,44380.94236868708,-2.5494078205952695
247,1.0,"('1', '20')",3400698.3251121794,1,20,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.015122873345935726,0.015122873345935726,-0.19633620012469294,12614.687944016001,41009.95867227828,-3.511481195574901
248,1.0,"('3', '11')",3325187.9358062674,3,11,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.02268431001890359,0.02268431001890359,-0.2141810545040214,32133.376290015865,41048.933057563125,-3.0735169200737826
249,1.0,"('2', '14')",3275638.021799302,2,14,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.011342155009451795,0.011342155009451795,-0.22589084713110447,10487.463380607169,27251.438285314158,-4.6800520728499215
250,1.0,"('3', '9')",3185068.3618909237,3,9,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.017013232514177693,0.017013232514177693,-0.2472945560393272,32133.376290015865,44380.94236868708,-2.763555809000901
251,1.0,"('16', '14')",3049289.864358957,16,14,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.02268431001890359,0.02268431001890359,-0.2793821606533886,46452.30165023714,27251.438285314158,-3.1458375816534083
252,1.0,"('10', '20')",3847295.726972771,10,20,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.03780718336483932,0.03780718336483932,-0.09079488752329277,81816.52655640151,41009.95867227828,-2.876287657525043
253,1.0,"('4', '10')",3429403.761863642,4,10,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.02835538752362949,0.02835538752362949,-0.18955244038734556,37248.201210563595,81816.52655640151,-2.494163649300038
254,1.0,"('12', '24')",3336576.699380634,12,24,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.017013232514177693,0.017013232514177693,-0.2114896258223094,30676.705775217517,29231.927509641628,-2.7466420865588392
255,1.0,"('8', '16')",3294619.24786839,8,16,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.030245746691871453,0.030245746691871453,-0.22140514366357564,39836.443359766025,46452.30165023714,-2.1903261366259716
256,1.0,"('7', '20')",3166270.617028357,7,20,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.015122873345935726,0.015122873345935726,-0.25173689864695575,27899.382473233512,41009.95867227828,-2.9226940303391986
257,1.0,"('5', '16')",3062299.952060716,5,16,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.02268431001890359,0.02268431001890359,-0.2763075755183599,42614.75417798321,46452.30165023714,-2.9201971501406114
258,1.0,"('13', '23')",3007972.564374764,13,23,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.011342155009451795,0.011342155009451795,-0.28914639585787094,23504.840759018996,25923.1444474181,-2.883473317185917
259,1.0,"('2', '15')",2926406.1084989603,2,15,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.015122873345935726,0.015122873345935726,-0.3084224390715387,10487.463380607169,69765.69139989783,-3.7783601403969187
260,1.0,"('12', '22')",2837294.6344054295,12,22,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.3294815448892047,30676.705775217517,43652.35394801557,-2.607883290499165
261,1.0,"('19', '22')",4126358.488439086,19,22,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.024845891804504045,37746.249739773244,43652.35394801557,-2.4812184847080014
262,1.0,"('3', '16')",3585664.9627327817,3,16,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.02268431001890359,0.02268431001890359,-0.15262429844184414,32133.376290015865,46452.30165023714,-2.8138396254271165
263,1.0,"('11', '23')",3409142.846435249,11,23,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.02268431001890359,0.02268431001890359,-0.19434056409767128,41048.933057563125,25923.1444474181,-2.3832809497212954
264,1.0,"('9', '14')",3255982.081396983,9,14,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.017013232514177693,0.017013232514177693,-0.23053600122701484,44380.94236868708,27251.438285314158,-3.7101518903703856
265,1.0,"('12', '21')",3115687.508219616,12,21,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.2636908591422308,30676.705775217517,25167.073149640026,-2.668051811965618
266,1.0,"('1', '17')",3039169.224746042,1,17,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.011342155009451795,0.011342155009451795,-0.28177390226375787,12614.687944016001,29734.872289683524,-2.9127436994860303
267,1.0,"('11', '17')",2913754.775629171,11,17,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.02268431001890359,0.02268431001890359,-0.31141224212832314,41048.933057563125,29734.872289683524,-2.6263000172853963
268,1.0,"('2', '6')",2890421.928610294,2,6,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.011342155009451795,0.011342155009451795,-0.31692633444243085,10487.463380607169,27290.56281626724,-3.100028045622114
269,1.0,"('6', '12')",2801882.63592,6,12,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.017013232514177693,0.017013232514177693,-0.33785022053850394,27290.56281626724,30676.705775217517,-2.800476397614949
270,1.0,"('3', '12')",4189948.279804935,3,12,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.017013232514177693,0.017013232514177693,-0.009818150888770022,32133.376290015865,30676.705775217517,-2.9127436994860303
271,1.0,"('2', '4')",4135296.2515336317,2,4,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.011342155009451795,0.011342155009451795,-0.02273369131970773,10487.463380607169,37248.201210563595,-4.59667046391087
272,1.0,"('4', '14')",3882626.776425882,4,14,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.017013232514177693,0.017013232514177693,-0.08244534200571652,37248.201210563595,27251.438285314158,-2.7742740252209255
273,1.0,"('15', '19')",3836367.9096718584,15,19,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.02268431001890359,0.02268431001890359,-0.09337738392161847,69765.69139989783,37746.249739773244,-2.4974262949348542
274,1.0,"('4', '7')",3403090.1520463163,4,7,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.19577095600752498,37248.201210563595,27899.382473233512,-2.9352728125460588
275,1.0,"('15', '24')",3236556.040618033,15,24,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.02268431001890359,0.02268431001890359,-0.23512682471572535,69765.69139989783,29231.927509641628,-2.5685222166185846
